Name,Region,Year,Color,Castes,AlcoholPercentage,Producer,MinimunPrice,MaximumPrice,Judge,JudgeRating,Date,JudgeNotes,Label,Link
Adega Cooperativa de Almeirim Cinquentenário 2009,DOC Tejo,2009,White,Fernão Pires,13.0,"Adega Cooperativa de Almeirim, C.R.L.",4.0,7.5,António Ventura,15.5,Janeiro 2011,"Apresenta uma cor citrina e um nariz fresco e equilibrado, onde os aromas de fruta tropical e madura, os citrinos e as notas minerais, formam um conjunto muito agradável, na boca é um vinho saboroso, com relativa estrutura e um toque de madeira muito subtil mas amplamente dominado pela fruta, num fundo mineral, termina com um comprimento e persistência médio/longo.","Este vinho foi elaborado especialmente para comemorar os 50 Anos da Adega Cooperativa de Almeirim. Escolhemos as melhores uvas nesta colheita, da casta mais emblemática do Ribatejo, e, com uma cuidadosa fermentação em barricas de carvalho francês a temperatura controlada e uma batonage sobre borras finas durante 45 dias, foi obtido este vinho monovarietal onde a casta Fernão Pires mostra todo o seu potencial e versatilidade. Aconselhamos o consumo à temperatura de 8ºC.",https://osvinhos.blogspot.pt/2011/07/1861-adega-cooperativa-de-almeirim.html
Adega Cooperativa de Borba Cabernet Sauvignon & Syrah 2004,Regional Alentejo,2004,Red,Cabernet Sauvignon e Syrah,14.0,"Adega Cooperativa de Borba, C.R.L.",4.0,7.5,Óscar Gato,15.0,Outubro 2007,"Aromas iniciais marcados pelos frutos silvestres rebuçado, o pimento aparece depois de forma muito leve, a boca é algo volumosa e o paladar intenso, de relativa complexidade e final médio/longo.","Vinho elaborado a partir das castas ""Cabernet Sauvignon"" e ""Syrah"", fermentado com curtimenta completa e estágio de 4 meses em barricas de carvalho americano e francês. Cor granada carregada. Aroma denso, complexo, mineral com notas subtis de frutos silvestres e pimento maduro. Sabor macio, com taninos firmes, frutos muito maduros em compota, ligeiro anis e resina, com estrutura, equilíbrio e profundidade final.",https://osvinhos.blogspot.pt/2007/09/607-adega-cooperativa-de-borba-cabernet.html
Adega Cooperativa de Borba Garrafeira 2003,DOC Alentejo,2003,Red,"Aragonez, Trincadeira e Alicate Bouschet",13.5,"Adega Cooperativa de Borba, C.R.L.",12.5,15.0,Óscar Gato,16.0,Fevereiro 2014,"Apresenta uma cor granada no centro e uma auréola de tonalidade atijolada, o nariz revela sugestivos aromas de fruta madura envolvidas com um delicado toque fumado e de couro, vegetal seco e notas balsâmicas, num fundo algo terroso, na boca é um vinho com algum corpo, volume acima da média e um paladar ligeiramente alicorado, especiado, onde se destaca pimenta e ainda um leve toque frutado, o final de boca é seco e de comprimento médio/alto.","Proveniente das vinhas mais antigas da sub-região de Borba, este vinho Garrafeira foi produzido a partir das castas Aragonez, Trincadeira e Alicate Bouschet, estagiou 12 meses em barricas de carvalho francês e americano, seguindo-se um estágio final em cave de 60 meses em garrafa. Este vinho Garrafeira apresenta uma cor granada, ao aroma evidenciam-se frutos pretos bem maduros, frutos secos, especiarias e folha de tabaco, ao sabor é macio com frescura a frutos vermelhos, sobressaem o chocolate, uma ligeira tosta, e café, com estrutura e equilíbrio a persistirem longamente.",https://osvinhos.blogspot.pt/2014/12/3411-adega-cooperativa-de-borba.html
Adega Cooperativa de Borba Reserva 2001,DOC Alentejo,2001,Red,"Aragonez, Trincadeira, Castelão e Alicante Bouschet",13.0,"Adega Cooperativa de Borba, C.R.L.",4.0,7.5,Óscar Gato,15.0,Dezembro 2006,"Cor pouco intensa e aromas a frutos vermelhos bem presentes, no paladar é suave e macio, com taninos delicados e corpo definido, o final de boca é interessante mas com pouca garra.","Este vinho RESERVA foi vinificado com as melhores castas da região - Aragonez, Trincadeira, Castelão e Alicante Bouschet - estagiou em madeira de Carvalho Francês e mais tarde na própria garrafa. Vinho com carácter nobre do Alentejo, de cor rubi com nuance acastanhada, com aroma rico e cheio a frutos em passa, compota e caramelo. Ao sabor é um vinho macio, com ligeira adstringência, equilibrado, de taninos suaves e aveludados com corpo, onde se nota o carácter frutado e ligeira evolução, que se prolonga no final da prova. A consumir de preferência a 18ºC, a acompanhar pratos de caça de pêlo, queijos de pasta mole e doces conventuais.",https://osvinhos.blogspot.pt/2006/04/104-adega-cooperativa-de-borba-reserva.html
Adega Cooperativa de Borba Reserva 2003,DOC Alentejo,2003,Red,"Aragonez, Trincadeira, Castelão e Alicante Bouschet",13.5,"Adega Cooperativa de Borba, C.R.L.",7.5,10.0,Óscar Gato,16.0,Julho 2008,"Aromas de frutos bem maduros e alguma especiaria, boca volumosa e acidez bem interessante, ligeiras notas balsâmicas e vegetais, num conjunto sempre marcado pela fruta e dominado pelas especiarias, tem um final persistente, sendo um claro exemplo de um clássico alentejano!","Este vinho tinto RESERVA foi vinificado com as castas tradicionais da região - ""Aragonez"", ""Trincadeira"", ""Castelão"" e ""Alicante Bouschet"", - estagiou em madeira de carvalho francês, tonéis de madeira exótica, e mais tarde na própria garrafa. Vinho com carácter nobre do Alentejo, de cor rubi com nuance acastanhada, com aroma fino e elegante a frutos em passa, compota e chocolate branco. Ao sabor é um vinho macio, com ligeira adstringência, equilibrado, de taninos suaves mas estruturados, com carácter frutado, notas de café e especiarias, que se prolongam no final de prova.",https://osvinhos.blogspot.pt/2007/09/601-adega-cooperativa-de-borba-reserva.html
Adega Cooperativa de Borba Tinta Caiada & Pinot Noir 2004,Regional Alentejo,2004,Red,Tinta Caiada e Pinot Noir,14.0,"Adega Cooperativa de Borba, C.R.L.",4.0,7.5,Óscar Gato,15.5,Outubro 2007,"Aromas intensos a frutos vermelhos bem maduros e alguma baunilha, o paladar é robusto e o volume de boca impressiona, com muita garra e vivacidade, elegante e macio, o final é médio e de boa acidez.","Vinho elaborado a partir das castas ""Tinta Caiada"" e ""Pinot Noir"", fermentado com curtimenta completa e estágio de 4 meses em barricas de carvalho húngaro e francês. Cor granada com nuance vermelha. Aroma intenso, complexo, com notas perfumadas, frutadas e tostadas. Sabor macio, com ligeira adstringência, ervas aromáticas e frutos vermelhos maduros, com frescura, equilíbrio e taninos persistentes no final da prova.",https://osvinhos.blogspot.pt/2007/09/604-adega-cooperativa-de-borba-tinta.html
Adega Cooperativa de Borba Touriga Nacional & Syrah 2005,Regional Alentejo,2005,Red,Touriga Nacional e Syrah,13.0,"Adega Cooperativa de Borba, C.R.L.",4.0,7.5,Óscar Gato,16.0,Outubro 2007,"Cor intensa e ligeiramente avioletada, aromas de frutos vermelhos e com um ligeiro toque floral da Touriga que lhe dá uma certa elegância, paladar envolvente e complexo, de taninos maduros, está jovem e com a madeira a predominar, tem uma boa capacidade de evolução e um final bem interessante.","Vinho elaborado a partir das castas ""Touriga Nacional"" e ""Syrah"", fermentado com curtimenta completa e estágio de 4 meses em barricas de carvalho francês e americano. Cor granada profundo. Boa intensidade aromática, com notas florais - violetas - e frutadas - ginja -. Sabor macio com acídulo, combinando frutos silvestres e notas floais, com taninos gordos de barrica nova e com um notável prolongamento final.",https://osvinhos.blogspot.pt/2007/09/613-adega-cooperativa-de-borba-touriga.html
Adega Cooperativa de Borba Trincadeira & Alicante Bouschet 2004,Regional Alentejo,2004,Red,Trincadeira e Alicante Bouschet,14.0,"Adega Cooperativa de Borba, C.R.L.",4.0,7.5,Óscar Gato,16.0,Outubro 2007,"Cor intensa e nariz cheio de frutos silvestres bem maduros, na boca é redondo e tem um bom volume, ainda é muito jovem e com grande capacidade de evolução, leves notas florais e perfumadas, o final é estruturado e acima da média.","Vinho elaborado a partir das castas ""Trincadeira"" e ""Alicante Bouschet"", fermentado com curtimenta completa e estágio de 4 meses em barricas de carvalho americano e francês. Cor violácea definida. Aroma cheio, com finura, notas de frutos vermelhos, menta e ligeiro fumado de barrica nova. Sabor aveludado, encorpado, evidenciando adstringência, frutos bem maduros, notas de compota e passas, com taninos robustos conferindo grande longevidade e persistência final.",https://osvinhos.blogspot.pt/2007/09/610-adega-cooperativa-de-borba.html
Adega Cooperativa de Ponte de Lima Loureiro 2011,DOC Vinhos Verdes,2011,White,Loureiro,11.0,Adega Cooperativa de Ponte de Lima,2.0,4.0,Fernando Moura,13.0,Agosto 2012,"Cor amarela citrina e nariz preenchido por delicadas sugestões limonadas e florais misturadas com suaves aromas de maçã, na boca é um vinho correcto, fácil  e com uma acidez muito mediana, termina com um comprimento e persistência delicados.",-,https://osvinhos.blogspot.pt/2013/07/2726-adega-cooperativa-de-ponte-de-lima.html
Adega Cooperativa de Ponte de Lima Loureiro 2015,DOC Vinhos Verdes,2015,White,Loureiro,11.0,Adega Cooperativa de Ponte de Lima,2.0,4.0,Fernando Moura e Rita Araújo,13.5,Julho 2016,"Cor amarela citrina e nariz muito fresco, onde sobressaem as notas limonadas e um delicado aroma mais vegetal, na boca é um vinho fácil, com uma acidez mediana e um paladar correcto, dominado pelas notas cítricas, o final de boca termina algo curto.",-,https://osvinhos.blogspot.pt/2017/03/4355-adega-cooperativa-de-ponte-de-lima.html
Adega Cooperativa Ponte da Barca Grande Escolha 2016,DOC Vinhos Verdes,2016,White,"Loureiro, Trajadura e Arinto",11.5,"Adega Cooperativa de Ponte da Barca, CRL",4.0,7.5,José Antas Oliveira,15.0,Outubro 2017,"Cor citrina algo pálida e nariz mais floral e cítrico do que frutado, tudo muito delicado mas agradável, na boca é um vinho correcto, onde o gás é notório e a sua acidez mediana, no paladar sobressai ligeiramente a sua componente limonada face à fruta fresca e a breves nuances florais, com o final de boca a terminar curto.","A história desta vila, terra de tradição de vinho, remonta ao período pré-romano e romano, como comprovam os achados arqueológicos e as típicas arcadas que caracteriza a região e suas pontes. Nome ""Barca"" vem efectivamente do período em que as travessias da margem do rio Lima eram feitas por uma barca. Este vinho, Grande Escolha, é um tributo de excelência à qualidade da região. Preparado a partir das castas tradicionais Loureiro, Trajadura e Arinto, temos um vinho de cor citrina muito apelativa, algumas notas florais conjugado com aromas cítricos e minerais. Na boca frescura e persistência.",https://osvinhos.blogspot.com/2018/06/4802-adega-cooperativa-ponte-da-barca.html
Adega Cooperativa Tázem Alfrocheiro 2002,DOC Dão,2002,Red,Alfrocheiro,12.5,"Adega Cooperativa de Vila Nova de Tázem, C.R.L.",7.5,10.0,Pedro Nuno Pereira,13.0,Novembro 2005,"Frutos pretos notórios com a baunilha presente, final de boca demasiado curto.","A selecção das melhores uvas desta casta proporcionou este vinho de aroma fino e delicado com notas de frutos (ameixa). Estagiou em barricas de Carvalho Francês e Americano durante 6 meses resultando bastante equilibrado, com alguma acidez estando a madeira presente no final de boca. Deve servir-se a uma temperatura entre os 16-18ºC.",https://osvinhos.blogspot.pt/2006/05/137-adega-cooperativa-tzem-alfrocheiro.html
Adega Cooperativa Tázem Garrafeira 2000,DOC Dão,2000,Red,"Touriga Nacional, Alfrocheiro e Jaen",12.5,"Adega Cooperativa de Vila Nova de Tázem, C.R.L.",7.5,10.0,Pedro Nuno Pereira,14.5,Novembro 2005,"Vinho encorpado com reflexos do tempo em garrafa, frutos bem maduros e final de boca persistente.","A designação ""Garrafeira"" é atribuida a vinhos de superior qualidade, com forte personalidade e carácter. A selecção das castas Touriga, Alfrocheiro e Jaen vinificadas com maceração prolongada proporcionam um vinho encorpado, de cor acentuada, onde sobressaem os aromas complexos do estágio. Deve servir-se a uma temperatura entre os 16-18ºC.",https://osvinhos.blogspot.pt/2006/05/140-adega-cooperativa-tzem-garrafeira.html
Adega Cooperativa Tázem Jaen 2001,DOC Dão,2001,Red,Jaen,12.5,"Adega Cooperativa de Vila Nova de Tázem, C.R.L.",4.0,7.5,Pedro Nuno Pereira,13.5,Setembro 2005,"Frutos maduros com notas evidentes da madeira de carvalho, o seu final é equilibrado mas nota-se alguma falta de garra.","A selecção das melhores uvas desta casta proporcionou este vinho de aroma a fruta madura. Estagiou em cuba, apresentando-se bastante suave e macio com taninos redondos bem característicos da casta. Deve servir-se a uma temperatura entre os 16-18ºC.",https://osvinhos.blogspot.pt/2006/05/130-adega-cooperativa-tzem-jaen-2001.html
Adega Cooperativa Tázem Tinta Roriz 2002,DOC Dão,2002,Red,Tinta Roriz,13.5,"Adega Cooperativa de Vila Nova de Tázem, C.R.L.",7.5,10.0,Pedro Nuno Pereira,15.5,Setembro 2005,"Notas de frutos e de baunilha bem integradas, final longo e com saboroso paladar.","A selecção das melhores uvas desta casta proporcionou este vinho encorpado de aroma equilibrado bem característico da casta. Estagiou 6 meses em barricas de Carvalho Francês apresentando-se encorpado, com ligeira percepção de madeira no final de boca. Deve servir-se a uma temperatura entre os 16-18ºC.",https://osvinhos.blogspot.pt/2006/05/131-adega-cooperativa-tzem-tinta-roriz.html
Adega Cooperativa Tázem Touriga Nacional 2002,DOC Dão,2002,Red,Touriga Nacional,12.5,"Adega Cooperativa de Vila Nova de Tázem, C.R.L.",7.5,10.0,Pedro Nuno Pereira,14.0,Outubro 2005,"Frutos silvestres muito bem no aroma, madeira bem presente mas no final a média boca é pouco.","A selecção das melhores uvas desta casta proporcionou este vinho de aroma intenso a frutos silvestres e violetas. Estagiou em barricas de Carvalho Francês e Americano durante 8 meses obtendo-se vinho vigoroso, de cor acentuada com notas balsâmicas bem conjugadas com a madeira. Deve servir-se a uma temperatura entre os 16-18ºC.",https://osvinhos.blogspot.pt/2006/05/134-adega-cooperativa-tzem-touriga.html
Adega da Vila 2010,DOC Alentejo,2010,White,Arinto e Antão Vaz,12.5,"Enoport - Produção de Bebidas, S.A.",2.0,4.0,Osvaldo Amado,14.5,Abril 2012,"Cor citrina e nariz medianamente preenchido por frescos aromas cítricos, acompanhados por delicadas sugestões de fruta, na boca é um vinho fácil, correcto e equilibrado, o paladar confirma os aromas de citrinos e fruta e o final de boca tem um comprimento e uma persistência curta/média.",-,https://osvinhos.blogspot.pt/2013/03/2559-adega-da-vila-2010-branco.html
Adega da Vila 2010,DOC Alentejo,2010,Red,"Aragonez, Trincadeira e Alicante Bouschet",12.5,"Enoport - Produção de Bebidas, S.A.",2.0,4.0,Osvaldo Amado,14.0,Abril 2012,"Cor rubi de média concentração e nariz preenchido por aromas de fruta vermelha misturados com um leve toque floral e especiado, na boca é um vinho correcto, leve no corpo e taninos simples, a fruta continua presente no paladar e o final de boca tem um comprimento curto, tal como a persistência evidenciada.",-,https://osvinhos.blogspot.pt/2013/03/2560-adega-da-vila-2010-tinto.html
Adega de Borba 2010,DOC Alentejo,2010,White,"Antão Vaz, Roupeiro e Tamarez",13.0,"Adega Cooperativa de Borba, C.R.L.",2.0,4.0,Óscar Gato,14.5,Junho 2011,"Cor palha muito leve e nariz fresco e equilibrado, medianamente preenchido por notas de citrinos e algum floral, na boca é um vinho correcto e fácil, onde o paladar revela um ligeiro toque mineral, num fundo dominado pelos citrinos e uma delicada sensação de fruta madura tropical, o final é curto de comprimento e mediano de persistência.",-,https://osvinhos.blogspot.pt/2012/02/2090-adega-de-borba-2010-branco.html
